dia anom34 anom4 anom3 anom12
20-FEB-2003 0.85226 0.93067 0.68702 0.23318
21-FEB-2003 0.77139 0.70001 0.64301 0.12214
22-FEB-2003 0.78350 0.54513 0.61249 0.37210
23-FEB-2003 0.78938 0.66290 0.46774 0.27429
24-FEB-2003 0.74427 0.81607 0.37323 0.12226
25-FEB-2003 0.74501 0.82629 0.34507 -0.06417
26-FEB-2003 0.81336 0.72949 0.39195 -0.26425
27-FEB-2003 0.78036 0.67929 0.46926 -0.32994
28-FEB-2003 0.81484 0.84225 0.44451 -0.41570
01-MAR-2003 0.89147 1.12136 0.37911 -0.51771
02-MAR-2003 0.89599 1.17093 0.31901 -0.62564
03-MAR-2003 0.91324 1.25753 0.26431 -0.58598
04-MAR-2003 0.77710 1.10735 0.24479 -0.65767
05-MAR-2003 0.66155 0.96666 0.21146 -0.75146
06-MAR-2003 0.54980 0.69800 0.19289 -0.76264
07-MAR-2003 0.41970 0.54431 0.14938 -0.75203
08-MAR-2003 0.38465 0.48866 0.12210 -0.75098
09-MAR-2003 0.36269 0.49516 0.08342 -0.78295
10-MAR-2003 0.34974 0.51148 0.03654 -0.70336
11-MAR-2003 0.40736 0.64400 0.00737 -0.61276
12-MAR-2003 0.55003 0.73898 0.09783 -0.50215
13-MAR-2003 0.66244 0.87677 0.13427 -0.29465
14-MAR-2003 0.70268 0.87615 0.16112 0.09758
15-MAR-2003 0.78580 0.84920 0.27010 0.60713
16-MAR-2003 0.77531 0.88193 0.32016 1.15093
17-MAR-2003 0.77784 0.99848 0.28465 1.44655
18-MAR-2003 0.65060 0.96241 0.26188 1.61185
19-MAR-2003 0.52967 0.76605 0.30086 1.68884
20-MAR-2003 0.42553 0.64747 0.30650 1.71035
21-MAR-2003 0.41507 0.60822 0.31166 1.55986
22-MAR-2003 0.51189 0.73084 0.29851 1.39183
23-MAR-2003 0.58775 0.95476 0.38122 1.22729
24-MAR-2003 0.61502 0.89373 0.49529 1.08871
25-MAR-2003 0.52662 0.67271 0.53426 1.01754
26-MAR-2003 0.45649 0.54631 0.42523 0.99975
27-MAR-2003 0.40664 0.52954 0.32421 1.09845
28-MAR-2003 0.25548 0.34747 0.20275 1.19150
29-MAR-2003 0.14850 0.19898 0.08887 1.13932
30-MAR-2003 0.09847 0.10104 0.03441 0.98615
31-MAR-2003 0.01973 -0.02588 -0.04023 0.61847
01-APR-2003 0.01791 0.03019 -0.08021 0.29603
02-APR-2003 -0.01635 -0.10559 -0.13680 0.12683
03-APR-2003 -0.02877 -0.29500 -0.14349 -0.03727
04-APR-2003 -0.02419 -0.24495 -0.23476 -0.33232
05-APR-2003 -0.07635 -0.03197 -0.35007 -0.47795
06-APR-2003 0.02418 0.26790 -0.30141 -0.55805
07-APR-2003 0.09850 0.40923 -0.24521 -0.57034
08-APR-2003 0.06897 0.40372 -0.18160 -0.45442
09-APR-2003 0.04878 0.45354 -0.14565 -0.47228
10-APR-2003 -0.03251 0.18604 -0.13178 -0.33860
11-APR-2003 -0.04783 -0.09148 -0.02114 -0.22501
12-APR-2003 -0.04372 -0.25280 -0.00670 -0.21077
13-APR-2003 0.13511 0.14972 0.01956 -0.49387
14-APR-2003 0.21617 0.24805 0.04718 -0.66371
15-APR-2003 0.17468 0.24714 0.01202 -0.76625
16-APR-2003 0.10140 0.17105 -0.03965 -0.73818
17-APR-2003 0.09157 -0.03151 -0.09731 -0.87990
18-APR-2003 0.01252 -0.09205 -0.16736 -0.97461
19-APR-2003 -0.06850 -0.29019 -0.22066 -1.08283
20-APR-2003 -0.09292 -0.17482 -0.23941 -1.17388
21-APR-2003 -0.01580 0.00407 -0.22202 -1.17071
22-APR-2003 -0.03565 -0.03433 -0.11780 -1.05296
23-APR-2003 -0.06269 -0.10052 -0.12643 -0.84264
24-APR-2003 -0.09042 -0.27446 -0.14738 -0.78297
25-APR-2003 -0.10742 -0.36564 -0.12900 -0.87553
26-APR-2003 -0.14453 -0.23443 -0.14415 -0.99054
27-APR-2003 -0.01275 -0.12621 -0.16760 -1.06070
28-APR-2003 -0.03174 -0.22386 -0.24267 -1.05826
29-APR-2003 -0.08768 -0.38420 -0.35643 -1.07717
30-APR-2003 -0.17213 -0.40600 -0.45644 -0.95665
01-MAY-2003 -0.22307 -0.38561 -0.56013 -1.06973
02-MAY-2003 -0.27385 -0.54214 -0.62076 -0.97264
03-MAY-2003 -0.34538 -0.58231 -0.62506 -1.06625
04-MAY-2003 -0.46096 -0.58197 -0.74414 -1.22152
05-MAY-2003 -0.53739 -0.56365 -0.83612 -1.44231
06-MAY-2003 -0.49299 -0.51598 -0.79751 -1.66929
07-MAY-2003 -0.44420 -0.48594 -0.72772 -1.76565
08-MAY-2003 -0.45102 -0.38106 -0.70031 -1.71511
09-MAY-2003 -0.41400 -0.20318 -0.73045 -1.60901
10-MAY-2003 -0.43970 -0.32356 -0.79209 -1.62723
11-MAY-2003 -0.51116 -0.46147 -0.77644 -1.70885
12-MAY-2003 -0.60117 -0.53553 -0.83559 -1.80300
13-MAY-2003 -0.61714 -0.46375 -0.92118 -1.77556
14-MAY-2003 -0.64595 -0.32928 -1.05159 -1.79031
15-MAY-2003 -0.65180 -0.35384 -1.13003 -1.76294
16-MAY-2003 -0.68126 -0.48413 -1.12392 -1.77755
17-MAY-2003 -0.69109 -0.52692 -1.06588 -1.84152
18-MAY-2003 -0.65802 -0.43005 -1.01737 -1.95338
19-MAY-2003 -0.64192 -0.40762 -1.00365 -1.93529
20-MAY-2003 -0.71938 -0.58500 -0.99256 -1.80018
21-MAY-2003 -0.69495 -0.80627 -0.98008 -1.73256
22-MAY-2003 -0.65090 -0.84142 -0.96756 -1.66603
23-MAY-2003 -0.55441 -0.61536 -0.92257 -1.61249
24-MAY-2003 -0.47543 -0.47371 -0.85010 -1.58259
25-MAY-2003 -0.41730 -0.40603 -0.73213 -1.48510
26-MAY-2003 -0.38303 -0.48130 -0.63067 -1.34696
27-MAY-2003 -0.42332 -0.56644 -0.63375 -1.29163
28-MAY-2003 -0.39572 -0.52276 -0.64474 -1.27856
29-MAY-2003 -0.41519 -0.48394 -0.68933 -1.31466
30-MAY-2003 -0.43171 -0.41554 -0.72442 -1.27648
31-MAY-2003 -0.35872 -0.44054 -0.69458 -1.25930
01-JUN-2003 -0.39380 -0.47046 -0.74923 -1.27381
02-JUN-2003 -0.49925 -0.59457 -0.82956 -1.14279
03-JUN-2003 -0.54086 -0.54993 -0.86406 -0.96174
04-JUN-2003 -0.47168 -0.52191 -0.80097 -0.95881
05-JUN-2003 -0.48122 -0.57082 -0.78823 -1.00475
06-JUN-2003 -0.48367 -0.65136 -0.79772 -0.98188
07-JUN-2003 -0.45182 -0.63808 -0.81719 -1.11966
08-JUN-2003 -0.35881 -0.33272 -0.82489 -1.12622
09-JUN-2003 -0.30755 -0.35885 -0.75067 -1.15854
10-JUN-2003 -0.24280 -0.31912 -0.63541 -1.21271
11-JUN-2003 -0.20625 -0.28237 -0.54680 -1.24097
12-JUN-2003 -0.17026 -0.17530 -0.44241 -1.00273
13-JUN-2003 -0.23526 -0.27405 -0.37331 -0.91030
